Address,opAirdropScore,TokenBalanceGIV,TokenBalanceOP,GRDonations,EthDeposits,OptimismBridges,OpTreasuryPayouts,IsOptimismDelegate,InteractedWithContracts,CreatedGnosisSafe,OwnsGnosisSafe,ExecutedGnosisTx,isPartOfOPTreasury,IsGitcoinProjectOwner,GitcoinPassportScore,RegenPOAPs,OptimismTxCount,TrustedSeedMember,GivethActivity,TotalScore
0x3fa821e3cfb7af05afd94fe13cde71f28d0f310c,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",1,300
0x1ecc36686f9dd00f892a7b9562db4f0da92409a7,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,173",1,300
0x9b231950070308a3930a08020316dbb6999924c2,false,false,false,0,false,1,0,0,false,false,false,false,false,false,false,false,false,"1,125",1,600
0x1409a9ef3450D5d50aAd004f417436e772FbF8fC,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,1,"1,125",1,400
0xdca6F7CB3cF361C8dF8FDE119370F1b21b2fFf63,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",1,300
0x3E31155a1c17c9F85e74828447aec412090a4622,false,false,7564.65,11,false,0,2,1,1,1,1,1,false,false,false,false,26,"1,125",1,2520
0x86df6c44C599E58042475fa64760c4F13cA186C5,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",1,300
0xa6BBa3FD4493e614C97E1dFc39FD55759AEA4F9A,false,false,202.95,0,false,0,2,1,1,false,false,false,false,false,false,false,4,"1,125",1,1510
0x67434E4F16fb70E59c91b8642522fAC5b0C292C1,false,false,false,17,false,0,0,0,1,false,1,1,false,1,21.91,false,14,"1,125",1,2100
0x721ba19c32051fd8e851a74958c52936516c7fdc,false,false,17.22,10,false,0,0,0,1,false,false,false,false,false,16.41,false,39,"1,125",1,1220
0xe7358d1805f27BAe1031c37d54e29888c7C87622,false,false,false,0,false,3,0,0,1,1,1,false,false,false,false,false,25,"1,125",1,1300
0x3F20a6fE04b3A4b37bBBBea826ae23be56Baed74,false,false,false,2,false,0,0,0,1,false,false,false,false,false,false,false,2,"1,125",1,700
0x9672c0e1639f159334ca1288d4a24deb02117291,false,false,false,1,false,0,0,0,1,false,false,false,false,1,false,false,3,"1,125",1,900
0x7028956e9dBF459775Cc2E071BE4331B711E56Fa,false,false,false,0,false,0,0,0,1,false,false,false,false,false,0.00,false,1,"1,125",1,600
0x59DDA36bD196Ec849838CE2163E6821f946b37Dc,false,false,239.11,126,false,0,0,0,1,false,1,1,false,1,29.52,1,35,"1,125",1,2140
